mol_idx,smiles,n_atoms,k_requested,n_partitions,score,adjusted_score,connectivity_penalty,within_frac,between_frac,higher_frac,prediction,atom_baseline,validation_passed,validation_error,strategy,method,contribution_setting,is_greedy_random,is_greedy_distance,is_metropolis_hastings,is_greedy,is_optimized
19,CC1=NCC(O1)C(N)=O,17,5,5,0.3025606276389728,0.18491356881544335,1.1764705882352942,0.08436918508709261,0.43638288510261775,0.47924792980943265,-34.86142178571703,-1643.3586888896023,True,2.038192074108625e-16,Random (k=5),Random,without_single_atom_contributions,False,False,False,False,False
0,CC1=C(N)C=NO1,13,5,5,0.7930687755678747,0.7622995447986439,0.3076923076923077,0.7291705891361433,0.12779637286117157,0.14303303800096684,8.03289248474122,-1269.610227825433,True,2.211353933533149e-16,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
1,CC#CC1CC(C)C1O,21,5,5,0.8226595158966804,0.7655166587538232,0.5714285714285714,0.6776757109702136,0.2899676098504554,0.03235667917747228,1.5235452888552419,-2021.1027209978224,True,2.914840885068753e-16,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
2,C1OC11C2C3CN2C13,15,5,5,0.866806467238164,0.8401398005714974,0.26666666666666666,0.7991700386313745,0.1352728572125182,0.06555710415531171,82.88587696587113,-1515.21985553297,True,0.0,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
3,C1NC2C3COCC12O3,18,5,5,0.8654508792629177,0.8210064348184734,0.4444444444444444,0.7820892911800453,0.16672317616356436,0.05118753265475492,36.63757831488394,-1746.5867215199432,True,3.878764746137734e-16,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
4,O=C1CC2(CC1O2)C#C,15,5,5,0.780317030638527,0.7536503639718604,0.26666666666666666,0.6596589006235453,0.24131626002851542,0.09902483934685331,4.312537059739271,-1589.5415163929686,True,1.4416685240341087e-15,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
5,CC1N2CC2(C#C)C1=O,16,5,5,0.7601501757689554,0.7476501757689554,0.125,0.6509867120005014,0.21832692753526017,0.13068636046300255,18.986259179603863,-1657.6014506101653,True,3.7424051206446393e-16,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
6,O=CC1OCC11CCO1,17,5,5,0.70906483790931,0.6502413084975452,0.5882352941176471,0.49908142703769687,0.4199668217412492,0.08095175121957114,24.757996713375118,-1678.5267873027476,True,0.0,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
7,CC12COCC1(C)C2O,21,5,5,0.6504881847904601,0.6028691371714126,0.47619047619047616,0.4418390340701592,0.4172983014367798,0.14086266449019447,-0.9582831744772141,-1979.9513730289436,True,1.2744096520597626e-15,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
8,CNC(=O)CC1CN1,18,5,5,0.7770804325375681,0.7437470992042348,0.3333333333333333,0.6906374236777011,0.17288601771756695,0.13647655860310676,2.6366930561521884,-1672.265060659945,True,2.3579722042952213e-15,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
9,CC12C3C(CN13)OC2=O,16,5,5,0.6917976248464166,0.6417976248464166,0.5,0.5669992227506013,0.24959680419015526,0.18340397305813702,-1.6838901683310934,-1616.450102641286,True,3.428465725546552e-15,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
10,COC12C(C)C1CC2C,23,5,5,0.6921115885931441,0.6138507190279268,0.782608695652174,0.5281508883309409,0.32792140052223046,0.14392771114519656,9.008961511740576,-2151.239339876484,True,3.943532974506696e-16,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
11,CC1C2CC2(C)C1=NO,20,5,5,0.7599890976249873,0.7099890976249873,0.5,0.6290325406534433,0.26191311394125594,0.10905434540392658,33.38591039790339,-1917.874688367481,True,4.2565425192214824e-16,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
12,NC(C#C)(C#N)C1CO1,15,5,5,0.5893422317584346,0.5226755650917679,0.6666666666666666,0.37840797674329807,0.42186851002850195,0.1997235132268716,32.29489123173883,-1554.3734179798228,True,2.2001707039644447e-16,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
13,CCCC1=NC=NN=N1,17,5,5,0.758994370371449,0.6884061350773314,0.7058823529411765,0.6240858761336945,0.2698169884735245,0.10609713539129269,15.807805114993277,-1649.3419384453355,True,1.1237213683158243e-16,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
14,O=CC1=CC(=O)C(=O)C1,13,5,5,0.726749531510361,0.6652110699718995,0.6153846153846154,0.5719882224750712,0.30952261806939574,0.11848915945464496,-50.45568278163597,-1418.2535495454308,True,1.4082511554423034e-16,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
15,OC12C=CC3OC1C2O3,15,5,5,0.8333884536372853,0.8067217869706187,0.26666666666666666,0.7583507757203319,0.15007535583190348,0.09157386844626214,8.686721758681735,-1548.3901684240898,True,2.8628746772581383e-15,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
16,CCC(COC=N)=NO,19,5,5,0.7782525024887779,0.7150946077519358,0.631578947368421,0.6910120268180204,0.17448095133963545,0.13450702184093458,35.985776923989086,-1773.4953077682608,True,3.9490198433618297e-16,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
17,N#CC12OCC(O1)C=C2,14,5,5,0.597530863943459,0.5689594353720304,0.2857142857142857,0.36813429520052665,0.4587931374842916,0.1730725673140019,-14.397062486315564,-1486.313483762627,True,9.870662663727925e-16,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
18,NC(=O)C(=O)C(O)CO,16,5,5,0.7814858937641281,0.7689858937641282,0.125,0.6470316268352144,0.26890853385605273,0.08405983930740184,-9.421013178792297,-1534.1474067035278,True,1.1313157973582906e-15,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
19,CC1=NCC(O1)C(N)=O,17,5,5,0.7091967823136556,0.6856673705489497,0.23529411764705882,0.6378058309769136,0.14278190267048535,0.21941226635035205,-34.86142178571703,-1643.3586888896023,True,0.0,Greedy-Random (k=5),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
0,CC1=C(N)C=NO1,13,5,5,0.7919543916204503,0.7919543916204503,0.0,0.6876129175920459,0.2086829480537316,0.10370413435191447,8.03289248474122,-1269.610227825433,True,2.211353933533149e-16,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
1,CC#CC1CC(C)C1O,21,5,5,0.6504410209835001,0.6266314971739763,0.23809523809523808,0.4571139753636597,0.38665409123700123,0.15623193339732944,1.5235452888552419,-2021.1027209978224,True,1.4574204425343764e-15,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
2,C1OC11C2C3CN2C13,15,5,5,0.8248987163714756,0.8248987163714756,0.0,0.7697708218498991,0.11025578904201458,0.11997338910723257,82.88587696587113,-1515.21985553297,True,1.71450857919212e-16,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
3,C1NC2C3COCC12O3,18,5,5,0.8112284649541813,0.8112284649541813,0.0,0.6837327639154238,0.2549914020757943,0.06127583400749124,36.63757831488394,-1746.5867215199432,True,7.757529492275468e-16,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
4,O=C1CC2(CC1O2)C#C,15,5,5,0.7304097635002665,0.7304097635002665,0.0,0.6721201050719791,0.11657931685429056,0.21130057807201696,4.312537059739271,-1589.5415163929686,True,1.0297632314529347e-15,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
5,CC1N2CC2(C#C)C1=O,16,5,5,0.8101985182246181,0.8101985182246181,0.0,0.7226141197340292,0.17516879697820867,0.10221708328553537,18.986259179603863,-1657.6014506101653,True,9.356012801611598e-16,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
6,O=CC1OCC11CCO1,17,5,5,0.7888441544243129,0.7888441544243129,0.0,0.6226631875890881,0.33236193366868877,0.04497487874090264,24.757996713375118,-1678.5267873027476,True,2.8699524601413764e-16,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
7,CC12COCC1(C)C2O,21,5,5,0.6727104158626546,0.644138987291226,0.2857142857142857,0.5419676196149933,0.2614855924933961,0.1965467878901657,-0.9582831744772141,-1979.9513730289436,True,1.2744096520597626e-15,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
8,CNC(=O)CC1CN1,18,5,5,0.8172031227861268,0.8172031227861268,0.0,0.7174673906009571,0.19947146436821458,0.08306114502923455,2.6366930561521884,-1672.265060659945,True,3.536958306442832e-15,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
9,CC12C3C(CN13)OC2=O,16,5,5,0.8230108298134255,0.8230108298134255,0.0,0.7497437594225336,0.1465341407794634,0.10372209979626267,-1.6838901683310934,-1616.450102641286,True,7.911843982030505e-16,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
10,COC12C(C)C1CC2C,23,5,5,0.8478472080845424,0.8478472080845424,0.0,0.7850395000194946,0.12561541612772467,0.08934508385100247,9.008961511740576,-2151.239339876484,True,3.5491796770560266e-15,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
11,CC1C2CC2(C)C1=NO,20,5,5,0.7611136750850771,0.7611136750850771,0.0,0.6431707809764707,0.23588578821566258,0.12094343080670407,33.38591039790339,-1917.874688367481,True,4.2565425192214824e-16,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
12,NC(C#C)(C#N)C1CO1,15,5,5,0.8181711063871289,0.8181711063871289,0.0,0.7124928615029951,0.21135648976588436,0.07615064872933303,32.29489123173883,-1554.3734179798228,True,8.800682815857779e-16,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
13,CCCC1=NC=NN=N1,17,5,5,0.7423497259562827,0.7423497259562827,0.0,0.6221320908126281,0.24043527028571895,0.13743263890046017,15.807805114993277,-1649.3419384453355,True,1.1237213683158243e-16,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
14,O=CC1=CC(=O)C(=O)C1,13,5,5,0.7518975707181036,0.7518975707181036,0.0,0.6255657947571858,0.2526635519206385,0.12177065332127783,-50.45568278163597,-1418.2535495454308,True,2.8165023108846067e-16,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
15,OC12C=CC3OC1C2O3,15,5,5,0.5677946215335626,0.5544612882002293,0.13333333333333333,0.390833803941945,0.3539216351818484,0.25524456087516645,8.686721758681735,-1548.3901684240898,True,4.089820967511626e-16,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
16,CCC(COC=N)=NO,19,5,5,0.7980463032087094,0.7875199874192357,0.10526315789473684,0.6624877821774214,0.27111704206084025,0.06639517576043673,35.985776923989086,-1773.4953077682608,True,3.9490198433618297e-16,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
17,N#CC12OCC(O1)C=C2,14,5,5,0.4892594750229302,0.4892594750229302,0.0,0.23399671495478955,0.5105255201347231,0.25547776490931867,-14.397062486315564,-1486.313483762627,True,1.2338328329659906e-16,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
18,NC(=O)C(=O)C(O)CO,16,5,5,0.8222482046269716,0.8222482046269716,0.0,0.72565568199277,0.1931850452658726,0.08115927273945947,-9.421013178792297,-1534.1474067035278,True,7.542105315721938e-16,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
19,CC1=NCC(O1)C(N)=O,17,5,5,0.831344356970484,0.8195796510881311,0.11764705882352941,0.6952186254765548,0.27225146298501596,0.03252991153629734,-34.86142178571703,-1643.3586888896023,True,2.038192074108625e-16,Greedy-Distance (k=5),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
0,CC1=C(N)C=NO1,13,5,5,0.7919543916204503,0.7919543916204503,0.0,0.6876129175920459,0.2086829480537316,0.10370413435191447,8.03289248474122,-1269.610227825433,True,2.211353933533149e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
1,CC#CC1CC(C)C1O,21,5,5,0.7157574485347671,0.7157574485347671,0.0,0.5569956534905732,0.3175235900832336,0.12548075642232753,1.5235452888552419,-2021.1027209978224,True,8.744522655206259e-15,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
2,C1OC11C2C3CN2C13,15,5,5,0.8248987163714756,0.8248987163714756,0.0,0.7697708218498991,0.11025578904201458,0.11997338910723257,82.88587696587113,-1515.21985553297,True,1.71450857919212e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
3,C1NC2C3COCC12O3,18,5,5,0.8659868012896292,0.8659868012896292,0.0,0.8048947559639369,0.1221840906495053,0.07292115338514825,36.63757831488394,-1746.5867215199432,True,3.878764746137734e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
4,O=C1CC2(CC1O2)C#C,15,5,5,0.8410217384500781,0.8410217384500781,0.0,0.7389997470397397,0.20404398281816266,0.05695627014021185,4.312537059739271,-1589.5415163929686,True,1.0297632314529347e-15,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
5,CC1N2CC2(C#C)C1=O,16,5,5,0.8415774457315125,0.8415774457315125,0.0,0.7797259842002916,0.12370292306042882,0.0965710927377698,18.986259179603863,-1657.6014506101653,True,7.484810241289279e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
6,O=CC1OCC11CCO1,17,5,5,0.8752509385550923,0.8752509385550923,0.0,0.7914040841345695,0.16769370883823087,0.04090220702508865,24.757996713375118,-1678.5267873027476,True,0.0,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
7,CC12COCC1(C)C2O,21,5,5,0.7052060012306306,0.7052060012306306,0.0,0.5596873373695804,0.29103732771652757,0.14927533490971256,-0.9582831744772141,-1979.9513730289436,True,1.4250217018486436e-14,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
8,CNC(=O)CC1CN1,18,5,5,0.9183695337493974,0.9072584226382864,0.1111111111111111,0.8965257460880289,0.04368757532021445,0.059786678589864674,2.6366930561521884,-1672.265060659945,True,4.210664650527181e-15,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
9,CC12C3C(CN13)OC2=O,16,5,5,0.8393355907156681,0.8268355907156681,0.125,0.770604427013372,0.13746232740283373,0.09193324558247536,-1.6838901683310934,-1616.450102641286,True,3.955921991015252e-15,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
10,COC12C(C)C1CC2C,23,5,5,0.8599261321390813,0.8512304799651683,0.08695652173913043,0.8091973481285725,0.10145756801864703,0.08934508385100248,9.008961511740576,-2151.239339876484,True,3.5491796770560266e-15,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
11,CC1C2CC2(C)C1=NO,20,5,5,0.8077500244271457,0.8077500244271457,0.0,0.6687588547044446,0.277982339443656,0.05325880585058979,33.38591039790339,-1917.874688367481,True,2.1282712596107412e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
12,NC(C#C)(C#N)C1CO1,15,5,5,0.8699833781117882,0.8566500447784549,0.13333333333333333,0.80403385856888,0.13189903908291187,0.06406710234602972,32.29489123173883,-1554.3734179798228,True,0.0,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
13,CCCC1=NC=NN=N1,17,5,5,0.8236877802903084,0.8236877802903084,0.0,0.7518930202373736,0.14358952010274623,0.1045174596575376,15.807805114993277,-1649.3419384453355,True,0.0,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
14,O=CC1=CC(=O)C(=O)C1,13,5,5,0.7487797936863888,0.7487797936863888,0.0,0.6112685943180991,0.27502239873475254,0.11370900694577817,-50.45568278163597,-1418.2535495454308,True,2.8165023108846067e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
15,OC12C=CC3OC1C2O3,15,5,5,0.8161750106610787,0.8161750106610787,0.0,0.7597484239982998,0.11285317332315656,0.12739840267674268,8.686721758681735,-1548.3901684240898,True,1.4314373386290691e-15,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
16,CCC(COC=N)=NO,19,5,5,0.8410503384107395,0.8305240226212658,0.10526315789473684,0.7339875223750967,0.2141256320686834,0.05188684555426813,35.985776923989086,-1773.4953077682608,True,3.9490198433618297e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
17,N#CC12OCC(O1)C=C2,14,5,5,0.7316071634782754,0.7173214491925611,0.14285714285714285,0.6452949889633447,0.1726243490272947,0.18208066200743567,-14.397062486315564,-1486.313483762627,True,1.2338328329659906e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
18,NC(=O)C(=O)C(O)CO,16,5,5,0.789128443072248,0.789128443072248,0.0,0.6604829927768664,0.25729090058908743,0.08222610663278923,-9.421013178792297,-1534.1474067035278,True,9.427631644652422e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
19,CC1=NCC(O1)C(N)=O,17,5,5,0.831344356970484,0.8195796510881311,0.11764705882352941,0.6952186254765548,0.27225146298501596,0.03252991153629734,-34.86142178571703,-1643.3586888896023,True,2.038192074108625e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
0,CC1=C(N)C=NO1,13,6,6,0.451587523118046,0.451587523118046,0.0,0.17671216545130386,0.5497507153320046,0.27353711921558177,8.03289248474122,-1269.610227825433,True,0.0,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
1,CC#CC1CC(C)C1O,21,6,6,0.568040114863558,0.568040114863558,0.0,0.3602292845372131,0.41562166065081135,0.22414905481056674,1.5235452888552419,-2021.1027209978224,True,4.372261327603129e-15,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
2,C1OC11C2C3CN2C13,15,6,6,0.3814252235617308,0.3814252235617308,0.0,0.14008348800887946,0.48268347110459686,0.3772330408856943,82.88587696587113,-1515.21985553297,True,3.42901715838424e-16,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
3,C1NC2C3COCC12O3,18,6,6,0.3490993882605857,0.3490993882605857,0.0,0.16368428068496954,0.37083021515023123,0.4654855041640485,36.63757831488394,-1746.5867215199432,True,1.939382373068867e-16,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
4,O=C1CC2(CC1O2)C#C,15,6,6,0.2501800679529908,0.2501800679529908,0.0,0.06334344548633941,0.3736732449323149,0.5629833095806048,4.312537059739271,-1589.5415163929686,True,3.0892896943588042e-15,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
5,CC1N2CC2(C#C)C1=O,16,6,6,0.5686785511343828,0.5686785511343828,0.0,0.4335594743406263,0.27023815358594394,0.296202372072253,18.986259179603863,-1657.6014506101653,True,5.613607680966959e-16,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
6,O=CC1OCC11CCO1,17,6,6,0.5520241625311931,0.5520241625311931,0.0,0.33711439042583474,0.42981954420935836,0.2330660653637882,24.757996713375118,-1678.5267873027476,True,2.8699524601413764e-16,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
7,CC12COCC1(C)C2O,21,6,6,0.33792779002366347,0.33792779002366347,0.0,0.1833887715888714,0.30907803686827084,0.5075331915418728,-0.9582831744772141,-1979.9513730289436,True,1.1469686868537864e-14,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
8,CNC(=O)CC1CN1,18,6,6,0.6583707217316054,0.6583707217316054,0.0,0.44156861372320383,0.43360421601510934,0.12482717026041645,2.6366930561521884,-1672.265060659945,True,6.73706344084349e-16,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
9,CC12C3C(CN13)OC2=O,16,6,6,0.43733085132281974,0.43733085132281974,0.0,0.2479522271077495,0.37875724842901487,0.3732905244623914,-1.6838901683310934,-1616.450102641286,True,1.846096929140451e-15,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
10,COC12C(C)C1CC2C,23,6,6,0.49026516426252004,0.49026516426252004,0.0,0.24978293168667806,0.48096446515023944,0.2692526031619991,9.008961511740576,-2151.239339876484,True,1.5774131898026784e-15,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
11,CC1C2CC2(C)C1=NO,20,6,6,0.3222682240418035,0.3222682240418035,0.0,0.10111347779768956,0.4423094924872864,0.45657702971431796,33.38591039790339,-1917.874688367481,True,4.2565425192214824e-16,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
12,NC(C#C)(C#N)C1CO1,15,6,6,0.4620654534347919,0.4620654534347919,0.0,0.2964288693018987,0.33127316826460795,0.3722979624326095,32.29489123173883,-1554.3734179798228,True,0.0,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
13,CCCC1=NC=NN=N1,17,6,6,0.6244126575623927,0.6244126575623927,0.0,0.5219901245248654,0.2048450660734065,0.273164809400492,15.807805114993277,-1649.3419384453355,True,4.494885473263297e-16,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
14,O=CC1=CC(=O)C(=O)C1,13,6,6,0.3997446197802508,0.3997446197802508,0.0,0.18897858290601377,0.4215320737468516,0.38948934334591784,-50.45568278163597,-1418.2535495454308,True,2.8165023108846067e-16,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
15,OC12C=CC3OC1C2O3,15,6,6,0.34910014353800967,0.34910014353800967,0.0,0.12387048574729671,0.4504593155800667,0.4256701986716172,8.686721758681735,-1548.3901684240898,True,8.179641935023252e-16,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
16,CCC(COC=N)=NO,19,6,6,0.7191875755412106,0.7191875755412106,0.0,0.6030717420646857,0.23223166695141528,0.16469659098267306,35.985776923989086,-1773.4953077682608,True,3.9490198433618297e-16,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
17,N#CC12OCC(O1)C=C2,14,6,6,0.420453833616623,0.420453833616623,0.0,0.3288995145586754,0.18310863811457692,0.48799184732575906,-14.397062486315564,-1486.313483762627,True,1.2338328329659906e-16,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
18,NC(=O)C(=O)C(O)CO,16,6,6,0.6662281549678751,0.6662281549678751,0.0,0.5181188212908093,0.29621866735224167,0.1856625113555316,-9.421013178792297,-1534.1474067035278,True,5.656578986791453e-16,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
19,CC1=NCC(O1)C(N)=O,17,6,6,0.6416971904944178,0.6416971904944178,0.0,0.5409935670705678,0.20140724684583974,0.2575991860821973,-34.86142178571703,-1643.3586888896023,True,0.0,Distance (k=6),Distance,without_single_atom_contributions,False,False,False,False,False
0,CC1=C(N)C=NO1,13,6,6,0.3486356598788742,0.25632796757118187,0.9230769230769231,0.06729796767018854,0.5626753844159534,0.3700266479127946,8.03289248474122,-1269.610227825433,True,1.1056769667665745e-15,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
1,CC#CC1CC(C)C1O,21,6,6,0.18541184824876167,0.061602324439237854,1.2380952380952381,0.037851147664417356,0.2951214011678525,0.667027451167103,1.5235452888552419,-2021.1027209978224,True,1.8946465752946892e-15,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
2,C1OC11C2C3CN2C13,15,6,6,0.24445799049638017,0.15112465716304685,0.9333333333333333,0.07606603591273217,0.3367839091665365,0.5871500549201617,82.88587696587113,-1515.21985553297,True,5.14352573757636e-16,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
3,C1NC2C3COCC12O3,18,6,6,0.20266325507274666,0.08044103285052442,1.2222222222222223,0.032931263814487195,0.3394639825157464,0.627604753669187,36.63757831488394,-1746.5867215199432,True,3.878764746137734e-16,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
4,O=C1CC2(CC1O2)C#C,15,6,6,0.3111056496088523,0.23110564960885227,0.8,0.1013978312425459,0.419415636731659,0.47918653202507977,4.312537059739271,-1589.5415163929686,True,1.6476211703246957e-15,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
5,CC1N2CC2(C#C)C1=O,16,6,6,0.2795464757104266,0.17954647571042662,1.0,0.04352698218554448,0.47203898704890973,0.48443403076490493,18.986259179603863,-1657.6014506101653,True,1.1227215361933919e-15,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
6,O=CC1OCC11CCO1,17,6,6,0.26640666761324844,0.1722890205544249,0.9411764705882353,0.08402125591547685,0.3647708233945872,0.551207920689219,24.757996713375118,-1678.5267873027476,True,2.8699524601413764e-16,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
7,CC12COCC1(C)C2O,21,6,6,0.21891771239084798,0.08558437905751465,1.3333333333333333,0.01896520296287824,0.39990501885510166,0.5811297781813918,-0.9582831744772141,-1979.9513730289436,True,1.2744096520597626e-15,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
8,CNC(=O)CC1CN1,18,6,6,0.2836981561204605,0.16147593389823828,1.2222222222222223,0.028588273590849075,0.5102197650582123,0.4611919613501807,2.6366930561521884,-1672.265060659945,True,2.5263987903163084e-15,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
9,CC12C3C(CN13)OC2=O,16,6,6,0.20984975235058134,0.09734975235058134,1.125,0.02159193290593092,0.3765156388885377,0.601892428204959,-1.6838901683310934,-1616.450102641286,True,2.3735531946091513e-15,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
10,COC12C(C)C1CC2C,23,6,6,0.2396990327974664,0.14404685888442292,0.9565217391304348,0.06635630879260034,0.34668544800835926,0.5869582431980107,9.008961511740576,-2151.239339876484,True,1.1830598923520089e-15,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
11,CC1C2CC2(C)C1=NO,20,6,6,0.35272728135068676,0.2527272813506868,1.0,0.04804290810071596,0.6093687464991786,0.3425883453995332,33.38591039790339,-1917.874688367481,True,2.1282712596107412e-16,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
12,NC(C#C)(C#N)C1CO1,15,6,6,0.18671138986887303,0.06671138986887304,1.2,0.0,0.3734227797365792,0.6265772202625456,32.29489123173883,-1554.3734179798228,True,0.0,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
13,CCCC1=NC=NN=N1,17,6,6,0.22043644325722597,0.09102467855134361,1.2941176470588236,0.0,0.4408728865134423,0.5591271134858005,15.807805114993277,-1649.3419384453355,True,1.1237213683158243e-16,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
